# ma (MeV) g_aemu  (from https://arxiv.org/pdf/2506.16922)
1.06016e+2 4.13873e-8
1.05863e+2 3.46820e-8
1.05672e+2 2.97384e-8
1.07093e+2 5.11900e-8
1.06373e+2 2.55989e-8
1.06630e+2 2.23380e-8
1.06630e+2 1.96448e-8
1.07016e+2 1.69268e-8
1.07016e+2 1.50609e-8
1.06630e+2 1.33616e-8
1.06630e+2 1.17506e-8
1.06630e+2 1.03339e-8
1.07016e+2 8.90414e-9
1.07791e+2 6.03716e-8
1.07713e+2 7.38210e-9
1.09953e+2 9.01979e-8
1.08181e+2 7.79456e-8
1.08181e+2 6.85480e-8
1.08025e+2 6.03153e-9
1.08572e+2 1.20019e-9
1.08181e+2 9.95618e-10
1.07986e+2 8.64993e-10
1.08965e+2 4.83681e-9
1.09280e+2 1.49374e-9
1.09162e+2 7.33441e-10
1.08769e+2 6.25538e-10
1.09914e+2 3.89235e-9
1.09755e+2 3.28980e-9
1.09755e+2 2.89316e-9
1.09755e+2 2.54435e-9
1.09755e+2 2.23759e-9
1.09755e+2 1.96781e-9
1.09755e+2 1.73056e-9
1.09755e+2 5.44526e-10
1.09755e+2 4.78875e-10
1.09755e+2 4.21139e-10
1.09755e+2 3.70364e-10
1.09755e+2 3.25711e-10
1.09755e+2 2.86442e-10
1.09755e+2 2.51907e-10
1.09755e+2 2.21535e-10
1.09755e+2 1.94826e-10
1.09755e+2 1.71337e-10
1.09755e+2 1.50973e-10
1.11031e+2 1.29000e-10
1.11151e+2 1.08491e-10
1.12646e+2 9.19371e-11
1.15864e+2 7.74331e-11
1.16704e+2 6.67196e-11
1.18830e+2 8.90762e-8
1.17549e+2 5.79096e-11
1.19346e+2 5.02629e-11
1.22165e+2 4.30564e-11
1.24092e+2 7.75823e-8
1.26353e+2 3.67220e-11
1.26993e+2 6.54192e-8
1.26581e+2 5.36382e-8
1.27498e+2 4.60150e-8
1.28423e+2 3.96484e-8
1.30150e+2 3.38945e-8
1.30056e+2 3.21535e-11
1.33385e+2 2.89502e-8
1.34838e+2 2.80849e-11
1.36307e+2 2.51348e-8
1.40640e+2 2.20571e-8
1.41319e+2 2.45277e-11
1.46515e+2 1.93036e-8
1.48646e+2 2.14270e-11
1.52451e+2 1.68774e-8
1.57487e+2 1.87583e-11
1.58629e+2 1.47907e-8
1.65056e+2 1.29015e-8
1.69281e+2 1.64753e-11
1.73615e+2 1.11490e-8
1.83278e+2 1.48314e-11
1.84606e+2 9.83029e-9
1.97004e+2 8.64510e-9
1.98432e+2 1.38938e-11
2.10234e+2 7.60280e-9
2.14838e+2 1.36888e-11
2.25978e+2 6.66176e-9
2.32601e+2 1.42071e-11
2.44662e+2 5.88039e-9
2.51833e+2 1.51416e-11
2.64891e+2 5.21553e-9
2.72655e+2 1.69815e-11
2.86793e+2 4.60624e-9
2.92018e+2 1.94020e-11
3.08271e+2 4.07005e-9
3.08271e+2 2.20619e-11
3.23087e+2 2.49404e-11
3.30163e+2 3.57424e-9
3.36178e+2 2.82934e-11
3.53610e+2 3.14372e-9
3.48539e+2 3.22475e-11
3.61354e+2 3.69695e-11
3.77357e+2 2.77548e-9
3.74641e+2 4.21853e-11
3.87016e+2 4.78987e-11
4.01247e+2 2.43531e-9
3.98359e+2 5.45449e-11
4.11518e+2 6.25319e-11
4.25112e+2 2.14483e-9
4.26649e+2 7.08560e-11
4.42337e+2 8.16117e-11
4.50396e+2 1.88761e-9
4.58601e+2 9.47718e-11
4.73750e+2 1.66610e-9
4.73750e+2 1.08491e-10
4.87635e+2 1.24996e-10
4.92946e+2 1.45585e-9
5.03743e+2 1.43802e-10
5.12920e+2 1.27733e-9
5.13291e+2 1.62564e-10
5.24154e+2 1.89773e-10
5.33703e+2 1.12071e-9
5.35634e+2 2.25012e-10
5.47366e+2 2.66018e-10
5.53327e+2 9.74147e-10
5.59354e+2 8.53702e-10
5.58950e+2 3.13396e-10
5.67492e+2 3.80226e-10
5.69545e+2 7.35585e-10
5.75332e+2 4.70009e-10
5.79502e+2 6.12703e-10
5.79921e+2 5.25777e-10
1.09215e+2 1.00868e-7
1.14901e+2 1.00433e-7
