1.08844925e-3 4.85430987e-6
1.20638383e-3 4.39857142e-6
1.28466809e-3 4.18646852e-6
1.38177227e-3 3.88958826e-6
1.45678555e-3 3.69702945e-6
1.53806526e-3 3.50147551e-6
1.69984186e-3 3.14844056e-6
1.81013964e-3 2.97356857e-6
2.00625686e-3 2.66268466e-6
2.13643885e-3 2.51867969e-6
2.29791566e-3 2.32162022e-6
2.42267394e-3 2.22250450e-6
2.56517106e-3 2.10953335e-6
2.82688806e-3 1.89857049e-6
3.01770058e-3 1.79061386e-6
3.23785836e-3 1.66692675e-6
3.41362001e-3 1.57251905e-6
3.60408782e-3 1.49582424e-6
3.98317665e-3 1.34747738e-6
4.24163520e-3 1.27361837e-6
4.70118759e-3 1.13958237e-6
5.00624257e-3 1.07961689e-6
5.38463771e-3 9.99191219e-7
5.67696969e-3 9.53399126e-7
6.01088384e-3 9.06413789e-7
6.62416236e-3 8.16959101e-7
7.05398797e-3 7.72179284e-7
7.58718658e-3 7.18945915e-7
7.99907169e-3 6.82430768e-7
8.46958879e-3 6.51420980e-7
9.33373525e-3 5.88392519e-7
9.93939124e-3 5.57430965e-7
1.10794691e-2 5.01857565e-7
1.17984343e-2 4.77657560e-7
1.31517499e-2 4.30037215e-7
1.40051889e-2 4.09300450e-7
1.56116326e-2 3.68779676e-7
1.66247047e-2 3.51267955e-7
1.78813986e-2 3.29078556e-7
1.88521818e-2 3.14057788e-7
1.99611501e-2 3.01282563e-7
2.19978444e-2 2.73724279e-7
2.34253415e-2 2.60927736e-7
2.51363267e-2 2.47579646e-7
2.65641000e-2 2.34733059e-7
2.81266944e-2 2.24856376e-7
2.89086371e-2 7.82814602e-4
3.11743621e-2 2.05061499e-7
3.31973900e-2 1.95928300e-7
3.35368109e-2 5.76124263e-4
3.57115479e-2 5.07984548e-4
3.70054528e-2 1.78312490e-7
3.78107782e-2 4.54290158e-4
3.94069511e-2 1.70897731e-7
4.09576022e-2 3.71556422e-4
4.22852623e-2 1.62364075e-7
4.34893854e-2 3.32428035e-4
4.46873145e-2 1.55172506e-7
4.73160938e-2 1.49282501e-7
5.03078690e-2 2.44863357e-4
5.24433548e-2 1.37667710e-7
5.48065770e-2 1.95733819e-4
5.58468284e-2 1.32453512e-7
5.80283446e-2 1.75450582e-4
6.26105112e-2 1.22326386e-7
6.32180349e-2 1.42614368e-4
6.66739575e-2 1.18148551e-7
6.69342099e-2 1.27649389e-4
7.29204127e-2 1.03830589e-4
7.47492501e-2 1.09961027e-7
7.74279286e-2 9.28102070e-5
7.96006765e-2 1.06616372e-7
8.41118614e-2 7.55940051e-5
8.93112368e-2 6.76645891e-5
8.92421800e-2 1.00384086e-7
9.50346048e-2 9.80095359e-8
9.70209159e-2 5.50363207e-5
1.03018296e-1 4.92899352e-5
1.06547124e-1 9.48085117e-8
1.12552566e-1 3.98224938e-5
1.13463490e-1 9.36443058e-8
1.19168835e-1 3.56652079e-5
1.27209476e-1 9.18537878e-8
1.29826609e-1 2.90152197e-5
1.35465478e-1 8.87852240e-8
1.37851729e-1 2.59335965e-5
1.45361182e-1 8.56205873e-8
1.49751533e-1 2.10756891e-5
1.53618598e-1 8.18703443e-8
1.58555016e-1 1.89859361e-5
1.62655501e-1 7.88709300e-8
1.72603907e-1 1.54929820e-5
1.80280942e-1 7.25785952e-8
1.82886264e-1 1.34276176e-5
1.91980501e-1 6.96143000e-8
1.98104443e-1 1.07233661e-5
2.06003600e-1 6.65480117e-8
2.09748574e-1 9.50551851e-6
2.17705256e-1 6.33064096e-8
2.27202031e-1 7.59311143e-6
2.30511991e-1 6.08982129e-8
2.40556544e-1 6.73538709e-6
2.55490277e-1 5.59916813e-8
2.60573697e-1 5.38491878e-6
2.72071225e-1 5.39125994e-8
2.75889313e-1 4.76353663e-6
2.98846385e-1 3.80418545e-6
3.05021735e-1 4.96753370e-8
3.16412066e-1 3.37533014e-6
3.24817483e-1 4.79047226e-8
3.42740952e-1 2.69370678e-6
3.62886820e-1 2.39167963e-6
3.64157966e-1 4.45505783e-8
3.87793127e-1 4.32622600e-8
3.93083094e-1 1.91033575e-6
4.16187150e-1 1.68989630e-6
4.34764506e-1 4.08278293e-8
4.50818569e-1 1.34956009e-6
4.62984279e-1 3.99545156e-8
4.75949806e-1 1.17794443e-6
5.11142673e-1 9.13753976e-7
5.19069433e-1 3.85303876e-8
5.39636812e-1 7.97788223e-7
5.52767951e-1 3.85303876e-8
5.76238986e-1 6.27824710e-7
6.08360343e-1 5.45507429e-7
6.19741363e-1 3.84709254e-8
6.53345053e-1 4.24428671e-7
6.59980154e-1 3.89492041e-8
6.89766473e-1 3.70635400e-7
6.93938147e-1 4.99253066e-8
7.00986928e-1 5.96749017e-8
7.05811111e-1 8.34662537e-8
7.25117617e-1 1.43209996e-7
7.34444167e-1 2.88481939e-7
7.34231949e-1 1.71824030e-7
7.38579525e-1 2.39647781e-7
7.13387330e-1 1.04087483e-7
2.67080471e-2 9.42576238e-4
1.02300287e-3 5.17806332e-6
