0.6250546160915657, 23285.662984981966
0.8534238060149429, 39926.92121183404
1.178707759903953, 114015.00885467876
1.6100500179475705, 257865.0033770589
2.152342554946849, 534377.4229877348
2.937790368502005, 747167.0675868082
4.053136110919289, 1060025.8488068825
5.302640676921403, 1983665.1086047376
7.163367963880528, 3553308.472219739
9.88397873972743, 5382854.715041332
14.074880171569182, 5582586.268862689
17.8171803298687, 6182145.760683029
24.044328801414157, 5664538.813858068
33.12343847070579, 3071438.1348644765
42.30731505578698, 1091376.7146512738
