20.340, 2.3534e+6
22.114, 2.3118e+6
24.307, 2.4812e+6
26.679, 2.5711e+6
29.558, 2.4720e+6
34.115, 2.2565e+6
40.726, 1.8413e+6
45.301, 1.6333e+6
51.124, 1.3430e+6
56.664, 1.3098e+6
62.768, 1.2935e+6
68.470, 1.2953e+6
75.647, 1.2890e+6
83.311, 1.2460e+6
98.973, 1.1425e+6
134.45, 5.3663e+5
146.39, 4.5823e+5
166.80, 2.8920e+5
185.00, 2.0752e+5
109.43, 9.2557e+5
120.95, 7.5157e+5
90.474, 1.1883e+6
